activeness,avg_commits,cos_description,cos_title,first_pull,lc_substr,lcp,lcs,ls_subseq
9.583333333333332,1.3888888888888888,0.3566935205004127,0.0,0.5555555555555556,17.819047619047616,10.527777777777777,10.527777777777777,18.46626984126984
1.827027027027027,9.909090909090908,0.10214093047732711,0.11521554337793122,0.6363636363636364,28.80793650793648,11.499999999999998,11.499999999999998,28.80793650793648
9.083333333333332,1.55,0.0,0.09269789668627057,0.55,7.388492063492064,4.935714285714286,4.935714285714286,7.638492063492064
9.083333333333332,1.5238095238095237,0.34572924723864873,0.0,0.5238095238095238,23.619841269841256,17.61428571428571,17.61428571428571,24.019841269841255
8.30952380952381,1.5238095238095237,0.647899237118319,0.0,0.5238095238095238,12.341269841269835,1.75,1.75,12.841269841269835
8.30952380952381,1.5909090909090908,0.0,0.19938724684046993,0.5454545454545454,10.795634920634921,4.0,4.0,10.795634920634921
8.00952380952381,1.7037037037037037,0.0,0.0845798608014702,0.5925925925925926,42.15714285714291,25.516269841269835,25.516269841269835,42.668253968254014
9.25952380952381,1.7741935483870968,0.02499400216789289,0.3393786693587383,0.6451612903225806,4.036111111111111,3.036111111111112,3.036111111111112,4.036111111111111
1.3333333333333333,1.0,0.0,0.0,0.0,0.25,0.125,0.125,0.375
2.8969005187540655,9.166666666666666,0.3161806375675361,0.0,0.6666666666666666,18.803968253968247,3.8999999999999995,3.8999999999999995,18.803968253968247
2.8969005187540655,8.538461538461538,0.2208331784669773,0.0,0.6923076923076923,135.67460317460328,104.48333333333353,104.48333333333353,135.67460317460328
2.813567185420732,8.538461538461538,0.09722302246495014,0.3825390297522778,0.6923076923076923,8.450000000000001,2.3666666666666667,2.3666666666666667,8.450000000000001
12.941666666666666,1.75,0.6809999662818719,0.3462865498225124,0.625,10.92857142857143,8.17857142857143,8.17857142857143,10.92857142857143
0.08333333333333333,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
12.941666666666666,1.75,0.47686286535221556,0.0,0.625,11.953571428571427,6.858333333333332,6.858333333333332,11.953571428571427
15.108333333333334,1.7714285714285714,0.3508339719964129,0.0,0.6571428571428571,50.72738095238098,22.133333333333336,22.133333333333336,51.89404761904765
18.34166666666667,1.7297297297297298,0.6669442679807018,0.09269789668627057,0.6216216216216216,51.38015873015873,13.98611111111111,13.98611111111111,51.88015873015873
17.65833333333333,1.7105263157894737,0.37248390470529397,0.10163066979112656,0.6052631578947368,13.964682539682528,7.199999999999999,7.199999999999999,13.964682539682528
16.444444444444443,1.6923076923076923,0.0,0.8555548168476748,0.5897435897435898,5.383333333333334,3.8833333333333337,3.8833333333333337,5.383333333333334
16.37063492063492,1.6923076923076923,0.09449835154451391,0.0,0.5897435897435898,13.76468253968253,4.2,4.2,13.76468253968253
16.170634920634924,1.675,0.7828877329721767,0.2840667671277699,0.6,31.57182539682538,21.43571428571428,21.43571428571428,31.771825396825378
17.369047619047624,1.6666666666666667,0.5016090071571644,0.0,0.6190476190476191,14.614682539682537,6.1,6.1,14.614682539682537
14.594047619047622,1.6511627906976745,0.5397339828754173,0.8032502229064005,0.6046511627906976,15.614682539682537,7.1,7.1,15.614682539682537
15.103571428571428,1.6363636363636365,1.2954597930006155,0.5753692993408741,0.5909090909090909,24.864682539682526,10.95,10.95,24.864682539682526
0.9166666666666666,1.0,0.09349477497536716,0.0,0.0,0.9107142857142857,0.7678571428571428,0.7678571428571428,1.0535714285714286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5714285714285714,1.0,0.0,0.0,0.5,0.2857142857142857,0.0,0.0,0.2857142857142857
13.805952380952382,1.608695652173913,0.3709221845285001,0.176519842542251,0.6086956521739131,38.464682539682535,7.65,7.65,38.464682539682535
3.5066704636826587,7.6,0.0,0.0,0.7333333333333333,30.57063492063491,24.17063492063491,24.17063492063491,30.57063492063491
14.722619047619048,1.5957446808510638,1.2168523651566503,0.7643626478050098,0.6170212765957447,17.036904761904747,9.008333333333331,9.008333333333331,17.036904761904747
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.082142857142857,1.5833333333333333,0.2640491030759358,0.6763864991306054,0.6041666666666666,13.6,6.05,6.05,13.6
14.07305194805195,1.5714285714285714,0.4103902340218079,0.10163066979112656,0.5918367346938775,5.386111111111113,5.186111111111113,5.186111111111113,5.386111111111113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.88852813852814,1.56,0.8530374852165952,0.4686142209473878,0.58,12.727777777777778,7.477777777777778,7.477777777777778,13.227777777777778
14.88852813852814,1.5490196078431373,0.4748356305981182,0.6643836745947271,0.5686274509803921,49.34999999999995,8.500000000000002,8.500000000000002,49.34999999999995
14.88852813852814,1.5490196078431373,0.0,0.7427359810218542,0.5686274509803921,31.93968253968253,19.539682539682538,19.539682539682538,32.139682539682525
14.88852813852814,1.5490196078431373,0.926124807927537,1.285665284450476,0.5686274509803921,27.922222222222203,15.072222222222214,15.072222222222214,28.4222222222222
0.2,2.0,0.03131793092435671,0.07030492086459504,1.0,2.0999999999999996,2.0999999999999996,2.0999999999999996,2.0999999999999996
0.2,1.6666666666666667,0.21448337517339705,0.6239320930118618,0.6666666666666666,8.833333333333332,8.833333333333332,8.833333333333332,8.999999999999998
0.7261904761904762,1.0,0.0,0.0,0.0,2.317857142857143,1.8,1.8,2.317857142857143
13.79963924963925,1.5185185185185186,1.1474186202021368,0.9145939511641945,0.5370370370370371,6.383333333333334,4.883333333333334,4.883333333333334,6.383333333333334
0.6761904761904762,1.2,0.0,0.0,0.2,0.6678571428571429,0.0,0.0,0.6678571428571429
14.796067821067824,1.5185185185185186,0.4506453064617585,0.19979540417940142,0.5370370370370371,35.73968253968253,16.099999999999998,16.099999999999998,36.23968253968253
0.39999999999999997,1.0,0.02126459383585304,0.0,0.5,0.1,0.0,0.0,0.1
21.1468253968254,1.5,1.614022143596826,1.1234362683671555,0.5357142857142857,63.729365079365095,32.3,32.3,63.729365079365095
0.3125,1.0,0.07869031859894944,0.269455731169986,0.4,2.552380952380952,2.1666666666666665,2.1666666666666665,2.7190476190476187
18.264285714285712,1.4912280701754386,0.30645317362621055,0.24306317325725624,0.5263157894736842,18.811904761904742,10.183333333333328,10.183333333333328,18.811904761904742
18.264285714285712,1.4912280701754386,0.9844376263292403,0.0,0.5263157894736842,15.480952380952367,9.052380952380954,9.052380952380954,15.766666666666652
2.166907668634755,7.1875,0.2099866648046903,0.4196818012160927,0.6875,175.58968253968206,76.81984126984133,76.81984126984133,176.18690476190426
2.9916666666666667,1.1666666666666667,0.1059921313509325,0.0,0.16666666666666666,2.0357142857142856,1.6071428571428572,1.6071428571428572,2.1785714285714284
1.0,1.0,0.0,0.0,0.5,1.0,0.25,0.25,1.0
16.98962148962149,1.4745762711864407,0.4890023957494614,1.1700019018844452,0.5254237288135594,39.219841269841275,15.857936507936504,15.857936507936504,40.770634920634926
16.98962148962149,1.4745762711864407,0.0,0.8899677998657632,0.5254237288135594,12.99999999999999,8.499999999999996,8.499999999999996,13.49999999999999
13.530530580530582,1.4745762711864407,0.5234716804112297,0.3010179166315965,0.5254237288135594,8.87857142857143,8.87857142857143,8.87857142857143,8.87857142857143
15.000468975468978,1.4745762711864407,1.4431432002565239,0.4865948188309254,0.5254237288135594,89.59126984127012,54.97936507936513,54.97936507936513,89.79126984127012
14.809992784992788,1.4516129032258065,0.6141182886537513,0.7151541049189338,0.5,19.589682539682514,11.14285714285714,11.14285714285714,19.789682539682513
0.6666666666666666,1.3333333333333333,0.0,0.0,0.3333333333333333,1.25,0.5,0.5,1.25
13.644480519480524,1.4444444444444444,0.42438986386764116,0.0,0.5079365079365079,44.903968253968316,21.328571428571426,21.328571428571426,44.903968253968316
1.2916666666666665,1.5,0.0,0.4273501921692926,0.75,16.016666666666666,16.016666666666666,16.016666666666666,16.98333333333333
1.537283659120507,7.1875,0.05910546659317837,0.0,0.6875,28.03730158730158,13.599999999999998,13.599999999999998,28.03730158730158
14.963178488178492,1.453125,1.299543377453185,0.9907354649088174,0.515625,43.032539682539735,26.535714285714274,26.535714285714274,43.23253968253974
14.40040792540793,1.453125,1.329112363838042,1.3683259644520214,0.515625,107.57936507936526,64.15714285714287,64.15714285714287,108.07936507936526
13.92316433566434,1.453125,1.078978625231225,0.5012214781499293,0.515625,797.9420634920696,204.5825396825393,204.5825396825393,801.3920634920695
11.845386557886563,1.4848484848484849,0.0,0.45769263961626794,0.5151515151515151,25.12539682539682,14.649999999999999,14.649999999999999,25.62539682539682
11.67120518370519,1.4776119402985075,0.8945984482909379,0.09867961797986954,0.5074626865671642,30.1507936507936,5.200000000000002,5.200000000000002,31.750793650793593
10.652948440448444,1.4852941176470589,1.0263248171456911,0.37861215331404474,0.5,43.56984126984132,22.71984126984126,22.71984126984126,45.073809523809565
10.390982628482632,1.4782608695652173,1.3896168106744797,0.26317652007855813,0.4927536231884058,71.27222222222238,42.57857142857143,42.57857142857143,71.27222222222238
9.737270082858323,1.4782608695652173,1.1054337881974423,1.0802059785421738,0.4927536231884058,24.203968253968238,13.507142857142862,13.507142857142862,24.203968253968238
0.6575757575757576,1.4,0.022582090318725233,0.0,0.6,7.166666666666668,7.166666666666668,7.166666666666668,7.533333333333335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.127746273334514,1.4782608695652173,0.3069152514215851,0.2605556710562624,0.4927536231884058,39.92539682539686,16.449999999999996,16.449999999999996,40.92539682539687
0.6242424242424243,1.3333333333333333,0.08322714714312703,0.45623349731911605,0.5,7.966666666666667,7.966666666666667,7.966666666666667,8.333333333333334
13.505743276331515,1.4714285714285715,0.0,0.7338215175609846,0.4857142857142857,16.733333333333317,10.399999999999993,10.399999999999993,17.511111111111095
13.505743276331515,1.4714285714285715,0.5907373854794156,1.1751060748372375,0.4857142857142857,31.000000000000107,19.600000000000005,19.600000000000005,32.400000000000105
13.505743276331515,1.4647887323943662,1.308912140317993,1.239145832203758,0.49295774647887325,103.79999999999956,69.6000000000001,69.6000000000001,107.99999999999966
12.014452214452218,1.48,0.0,1.153747140808777,0.49333333333333335,44.28650793650799,18.949999999999996,18.949999999999996,45.286507936507995
11.931118881118884,1.48,1.054358245584771,1.6132882681925151,0.49333333333333335,52.07539682539689,29.925396825396817,29.925396825396817,54.89047619047625
11.423543123543128,1.48,1.3156458858970357,1.3956398369507717,0.49333333333333335,47.6000000000001,35.59999999999999,35.59999999999999,49.0000000000001
11.423543123543128,1.48,2.368479701781701,0.9358146100589029,0.49333333333333335,351.305555555555,26.333333333333332,26.333333333333332,352.8055555555549
11.423543123543128,1.4935064935064934,0.0,3.3237914521723795,0.4935064935064935,24.557936507936514,13.865079365079358,13.865079365079358,26.973015873015854
11.423543123543128,1.4935064935064934,1.0155535914429408,0.558063316150861,0.4935064935064935,40.93968253968258,18.16666666666667,18.16666666666667,42.60634920634923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8454545454545455,1.0,0.08970043604600575,0.0,0.3333333333333333,1.8857142857142857,0.4,0.4,1.8857142857142857
1.4595598845598845,6.823529411764706,0.18376312199219924,0.11521554337793122,0.6470588235294118,24.52063492063491,18.533333333333328,18.533333333333328,24.52063492063491
10.526516539016544,1.4935064935064934,0.054437647174940006,0.8084039314999066,0.4935064935064935,157.9944444444448,103.74444444444477,103.74444444444477,176.82499999999985
10.520106282606289,1.4935064935064934,1.5292085925939618,1.4646940549623653,0.4935064935064935,424.61269841269865,239.49365079364992,239.49365079364992,458.0087301587254
10.938793151293156,1.5365853658536586,0.0,1.2884478875438863,0.4634146341463415,12.678571428571427,12.678571428571427,12.678571428571427,12.678571428571427
0.812121212121212,1.0,0.0,0.0,0.3333333333333333,1.2857142857142858,0.2,0.2,1.2857142857142858
15.734270773086568,1.5301204819277108,2.3526238337754624,0.4055490379542754,0.4578313253012048,47.19484126984133,9.399999999999999,9.399999999999999,47.794841269841335
15.734270773086568,1.5301204819277108,1.3587448769956685,2.7378410963939235,0.4578313253012048,10.83333333333333,6.333333333333334,6.333333333333334,10.83333333333333
15.730104106419901,1.5176470588235293,3.3523056011374908,1.530511788785686,0.4470588235294118,26.31666666666666,7.216666666666667,7.216666666666667,26.31666666666666
14.925605826921622,1.5172413793103448,1.1730584775321917,1.988796428798011,0.4367816091954023,12.178571428571427,12.178571428571427,12.178571428571427,12.178571428571427
14.925605826921622,1.5172413793103448,1.5089390697928047,0.0,0.4367816091954023,103.8079365079366,46.607142857142875,46.607142857142875,106.96587301587319
16.86359602300005,1.5172413793103448,0.9855797424050552,0.15064018498706508,0.4367816091954023,24.744841269841274,4.8500000000000005,4.8500000000000005,24.744841269841274
0.034482758620689655,4.0,0.0,0.0,1.0,0.925,0.6000000000000001,0.6000000000000001,0.925
20.92335709526112,1.511111111111111,2.255188397973359,0.35987142340931705,0.4222222222222222,102.26626984127006,53.3571428571429,53.3571428571429,102.51626984127006
1.7058159232072274,1.0,0.0,0.0,0.2857142857142857,0.5,0.5,0.5,0.5
0.7547008547008546,1.1428571428571428,0.19979540417940142,0.0,0.14285714285714285,2.460714285714286,1.85,1.85,2.460714285714286
0.7308913308913307,1.1428571428571428,0.0,0.0,0.14285714285714285,9.507142857142854,6.3,6.3,9.882142857142854
1.7658730158730158,1.2857142857142858,0.1525738406855126,0.0,0.42857142857142855,40.08333333333334,40.08333333333334,40.08333333333334,43.25
2.1655463330948383,6.611111111111111,0.3503785739129136,0.0,0.6111111111111112,94.66190476190496,73.10000000000007,73.10000000000007,94.66190476190496
24.270864674541148,1.5054945054945055,2.1224065549036872,2.254959558988753,0.4175824175824176,55.32103174603181,54.6710317460318,54.6710317460318,55.32103174603181
22.55587492572787,1.5054945054945055,1.8185818066174966,2.7406135185300666,0.4175824175824176,57.63769841269847,11.749999999999996,11.749999999999996,57.63769841269847
0.2580409356725146,1.2,0.08496344714527566,0.0,0.2,6.300000000000001,2.3,2.3,6.300000000000001
18.352442655383836,1.5,3.6967538861236786,0.7455384113760696,0.42391304347826086,30.637698412698413,10.549999999999997,10.549999999999997,32.13769841269841
18.352442655383836,1.4946236559139785,2.4670996681939608,0.797455139680712,0.41935483870967744,31.254365079365076,12.149999999999999,12.149999999999999,31.254365079365076
18.304175541520745,1.4893617021276595,3.13621512069858,3.363758233823516,0.4148936170212766,28.983333333333327,8.883333333333333,8.883333333333333,28.983333333333327
0.6580738705738706,1.2222222222222223,0.262835082412201,0.321482772306123,0.1111111111111111,8.646428571428572,5.15,5.15,8.771428571428572
18.2838763962216,1.4842105263157894,0.07463153983296511,1.3868459969845994,0.42105263157894735,30.233333333333327,10.383333333333333,10.383333333333333,31.566666666666652
1.5693703351796007,6.611111111111111,0.0,0.4960422841302934,0.6111111111111112,26.920634920634914,18.933333333333326,18.933333333333326,26.920634920634914
2.07525641025641,1.0,0.4273002685505682,0.4112070550676187,0.25,1.75,1.75,1.75,2.25
2.07525641025641,1.0,0.0,0.0,0.25,2.685714285714286,1.2,1.2,2.685714285714286
15.847345851602824,1.4742268041237114,1.8776394227530484,2.2209615943338283,0.41237113402061853,64.23769841269848,25.28333333333333,25.28333333333333,65.57103174603185
15.8907276332199,1.4742268041237114,1.926473913038713,1.426739843115126,0.41237113402061853,72.14484126984145,39.035714285714285,39.035714285714285,72.34484126984145
15.416333971326239,1.469387755102041,0.0,2.6929450497160796,0.40816326530612246,124.93333333333348,44.53333333333332,44.53333333333332,124.93333333333348
14.866801048109107,1.4646464646464648,0.7737044073595167,0.0,0.40404040404040403,105.3567460317461,39.89007936507938,39.89007936507938,105.6067460317461
14.866801048109107,1.4646464646464648,0.0,0.6303193369350064,0.40404040404040403,39.65674603174605,21.556746031746023,21.556746031746023,39.65674603174605
0.2534502923976608,1.1666666666666667,0.10606343507639907,0.07244081925041984,0.3333333333333333,4.25,0.0,0.0,4.25
14.510091091399149,1.4646464646464648,0.0,1.4136051262653655,0.40404040404040403,12.85,8.600000000000001,8.600000000000001,12.85
14.50592442473248,1.4646464646464648,0.5919806657153195,4.7063601153980645,0.40404040404040403,32.23333333333333,12.383333333333333,12.383333333333333,32.23333333333333
16.339257758065813,1.4646464646464648,2.376866476764271,3.2481952544969284,0.40404040404040403,34.75436507936507,15.649999999999999,15.649999999999999,34.75436507936507
16.30608547798951,1.4646464646464648,2.349861488629643,1.867081269443648,0.40404040404040403,75.4876984126985,38.97857142857143,38.97857142857143,75.73769841269852
17.255425740410267,1.4646464646464648,0.32693711246307855,0.4064349619416209,0.40404040404040403,82.23134920634928,54.095634920634936,54.095634920634936,89.67142857142865
17.198360991433752,1.4509803921568627,0.4418315422824692,0.6303193369350064,0.39215686274509803,28.162698412698415,6.8500000000000005,6.8500000000000005,28.162698412698415
17.314076094184458,1.4485981308411215,1.6009706228223786,2.89089505130166,0.3925233644859813,32.52936507936505,14.599999999999989,14.599999999999989,32.52936507936505
18.080070290906214,1.4444444444444444,0.5859701865677867,0.29737307385527745,0.3888888888888889,82.69126984127011,31.77857142857142,31.77857142857142,82.69126984127011
1.2384615384615385,1.2857142857142858,0.07370569657961587,0.13732610705662535,0.42857142857142855,8.566666666666668,5.066666666666667,5.066666666666667,8.566666666666668
18.52926140617284,1.4403669724770642,0.054437647174940006,0.7937479635149922,0.3944954128440367,82.87380952380957,40.907142857142865,40.907142857142865,83.32380952380956
16.837385226796663,1.4363636363636363,1.506466855562856,1.1748794478411826,0.39090909090909093,86.09126984127012,34.778571428571425,34.778571428571425,86.09126984127012
1.1753488214253403,6.315789473684211,0.21606793272573593,0.7583419472333792,0.5789473684210527,44.38730158730162,35.200000000000024,35.200000000000024,44.38730158730162
21.401682612417574,1.4324324324324325,1.4389656171370937,1.8412048841240742,0.38738738738738737,21.861904761904757,17.861904761904757,17.861904761904757,21.861904761904757
22.24751594575091,1.4324324324324325,2.8184770795200116,0.7796851831657842,0.38738738738738737,318.3499999999971,154.1904761904757,154.1904761904757,324.1499999999969
23.15115395720626,1.4336283185840708,3.8670572078134633,0.7736979973555789,0.3805309734513274,73.24603174603175,34.20000000000001,34.20000000000001,76.61269841269842
23.40866718850466,1.4298245614035088,1.8822569681803083,1.2129017991479163,0.37719298245614036,37.429365079365084,18.099999999999987,18.099999999999987,37.62936507936509
1.4118506493506495,1.0,0.0,0.318233595924997,0.2222222222222222,18.333333333333332,10.399999999999997,10.399999999999997,18.333333333333332
23.283209313046783,1.4298245614035088,0.35540185462716745,1.8963369876350853,0.37719298245614036,122.89523809523878,69.04523809523818,69.04523809523818,123.89523809523874
1.0829834197006871,6.315789473684211,0.17077611319011649,0.0,0.5789473684210527,10.366666666666667,2.783333333333333,2.783333333333333,10.366666666666667
1.0829834197006871,6.315789473684211,0.10673709401387152,0.08704446792504217,0.5789473684210527,13.420634920634908,3.6000000000000005,3.6000000000000005,13.420634920634908
1.0829834197006871,6.315789473684211,0.026196982070524132,0.0,0.5789473684210527,11.420634920634916,3.1666666666666665,3.1666666666666665,11.420634920634916
1.2753357753357752,1.5,0.13371418161413717,0.11671773546032795,0.375,36.61666666666665,36.61666666666665,36.61666666666665,38.98333333333332
22.840221848155295,1.4260869565217391,1.9269882650052266,2.228047838676559,0.3739130434782609,87.28690476190482,55.0011904761905,55.0011904761905,96.77420634920642
2.223184223184223,1.25,0.01816600828182459,0.0,0.375,17.53333333333332,12.149999999999995,12.149999999999995,17.53333333333332
24.61450230196361,1.4310344827586208,1.5795546907654179,1.929436255504584,0.3793103448275862,85.95357142857164,54.97341269841278,54.97341269841278,95.20476190476218
22.586377077514857,1.4310344827586208,1.5146560927438886,0.07397129483465995,0.3793103448275862,92.82261904761911,58.85833333333342,58.85833333333342,99.76269841269853
22.4073559953978,1.4273504273504274,3.2757621889586095,2.8940154201056525,0.37606837606837606,40.78333333333333,16.78333333333333,16.78333333333333,40.78333333333333
22.288628889170695,1.423728813559322,0.28692220178745104,1.153608280286116,0.3728813559322034,77.32777777777795,31.900000000000002,31.900000000000002,77.32777777777795
22.286247936789742,1.4285714285714286,0.8378133834509215,0.0,0.3697478991596639,40.25912698412702,20.857142857142843,20.857142857142843,40.25912698412702
22.19874793678974,1.425,3.118327956118185,4.471460420935482,0.36666666666666664,82.73333333333339,34.73333333333334,34.73333333333334,82.73333333333339
21.13212526207883,1.421487603305785,4.260129271816148,3.2667079654691213,0.36363636363636365,288.9265873015861,9.619047619047619,9.619047619047619,291.67658730158604
1.181547619047619,1.0,0.05018798676615392,0.1443835552773867,0.2,15.554761904761897,12.433333333333326,12.433333333333326,15.554761904761897
20.909077068442404,1.4180327868852458,1.7602819517817936,3.3713377927303974,0.36065573770491804,78.5972222222223,73.54722222222232,73.54722222222232,78.5972222222223
21.322974793524338,1.4146341463414633,3.14669395973827,4.08814953417346,0.35772357723577236,225.62023809523737,135.51190476190473,135.51190476190473,237.71468253968155
21.027069032618577,1.408,0.8238167818585792,1.9692248625599535,0.36,3.25,3.0,3.0,3.25
21.02380105876237,1.4126984126984128,3.3240384580296998,4.067425085316655,0.35714285714285715,724.9940476190554,351.72619047618787,351.72619047618787,731.5107142857221
20.940543629916707,1.4094488188976377,4.779620646108055,3.0670088575849754,0.3543307086614173,41.309126984127,22.857142857142858,22.857142857142858,43.30912698412699
1.3063204769087122,1.4,0.21628934967880567,0.387768226256104,0.2,61.885714285714336,53.48333333333338,53.48333333333338,63.08571428571433
1.9979355903191545,5.590909090909091,0.22028815056182965,0.883719226252492,0.5,22.30396825396825,5.037301587301586,5.037301587301586,22.30396825396825
20.903674943048017,1.40625,1.1124250296769629,4.177076707395872,0.3515625,53.88293650793656,28.482936507936493,28.482936507936493,53.88293650793656
20.853131918820786,1.40625,3.698521485769957,3.2597581788352334,0.3515625,703.7912698412708,443.9476190476198,443.9476190476198,762.7876984127013
22.07061775106634,1.4230769230769231,3.046435274754694,3.0304496468574755,0.34615384615384615,61.36547619047624,36.92976190476191,36.92976190476191,66.9452380952381
22.066941280478105,1.4198473282442747,2.5485817931186983,3.800162495844055,0.3435114503816794,52.427380952381135,16.399999999999995,16.399999999999995,52.427380952381135
22.066941280478105,1.4198473282442747,1.7116605882777327,3.938124779232509,0.3435114503816794,63.1726190476191,39.539285714285725,39.539285714285725,63.1726190476191
20.33368540236929,1.413533834586466,0.2774707516604635,0.434827753476715,0.3383458646616541,91.09404761904777,40.566666666666656,40.566666666666656,94.96071428571447
